Country,YEAR,GDP,Inflation,CPI
Djibouti,2012,,3.731209508,108.989048
Dominica,2012,9946.83026,1.356771478,102.503351
Denmark,2012,44803.9682,2.397914857,105.222748
Dominican Republic,2012,11900.485,3.694497079,109.705427
Algeria,2012,13303.3275,8.891450911,113.81793
East Asia & Pacific (excluding high income),2012,10383.9225,3.225169573,
Early-demographic dividend,2012,7770.92304,5.018272542,
East Asia & Pacific,2012,13510.3467,2.974607798,
Europe & Central Asia (excluding high income),2012,17957.8306,3.135311983,
Europe & Central Asia,2012,28506.4658,2.770890453,
Ecuador,2012,10311.4046,5.10172181,109.804533
"Egypt, Arab Rep.",2012,11092.7433,7.111729433,117.892446
Euro area,2012,37799.0387,2.485675622,
Eritrea,2012,,,
Spain,2012,31720.12,2.446127824,105.72041
Estonia,2012,25996.0468,3.933399873,109.111259
Ethiopia,2012,1213.59597,23.60041768,164.697507
European Union,2012,34936.4881,2.662841655,
Fragile and conflict affected situations,2012,4452.31863,5.912006025,
Finland,2012,40873.0953,2.808336226,106.321099
Fiji,2012,8839.51586,3.423375234,110.95065
France,2012,37679.1189,1.954195316,104.107058
Faroe Islands,2012,,,
"Micronesia, Fed. Sts.",2012,3386.65343,5.01850353,110.356168
Gabon,2012,15356.2354,2.652418287,103.949244
United Kingdom,2012,38514.0262,2.573234797,106.528574
Georgia,2012,9826.05275,-0.94365885,107.518658
Ghana,2012,3781.86553,11.18634094,120.891196
Gibraltar,2012,,,
Guinea,2012,1795.44781,15.22510139,139.826198
"Gambia, The",2012,2199.77775,4.254321998,109.254237
Guinea-Bissau,2012,1355.31356,2.130545803,107.284158
Equatorial Guinea,2012,37570.6354,3.656620483,108.637725
Greece,2012,24911.1196,1.501526962,104.881379
Grenada,2012,11163.8153,2.41077704,105.51738
Greenland,2012,,,
Guatemala,2012,7204.73294,3.781807547,110.230938
Guam,2012,,,
Guyana,2012,10479.7781,2.391935213,107.488735
High income,2012,41967.1111,2.59741386,
"Hong Kong SAR, China",2012,52234.5923,4.053909509,109.574228
Honduras,2012,4032.58086,5.196186155,112.309846
Heavily indebted poor countries (HIPC),2012,2038.33823,6.314744503,
Croatia,2012,21397.4868,3.412073491,105.762348
Haiti,2012,2762.44028,5.018041554,111.668619
Hungary,2012,23275.2319,5.652145171,109.804191
IBRD only,2012,10648.7008,4.495453144,
IDA & IBRD total,2012,8810.31354,5.008525463,
IDA total,2012,2999.64245,5.478295943,
IDA blend,2012,4500.64074,3.951481266,
Indonesia,2012,9713.90049,4.279499996,109.86476
IDA only,2012,2245.74332,5.912006025,
Isle of Man,2012,,,
India,2012,4861.15615,9.478996914,119.235539
Not classified,2012,,,
Ireland,2012,46361.4637,1.696208973,104.296773
"Iran, Islamic Rep.",2012,17153.0675,27.25681272,160.716937
Iraq,2012,15163.3501,6.089096416,112.243808
Iceland,2012,42004.4476,5.185899888,109.394416
Israel,2012,31846.3558,1.689481892,105.226824
Italy,2012,36486.2968,3.041363332,105.906565
Jamaica,2012,8187.19367,6.873977087,114.949221
Jordan,2012,9189.18921,4.515229567,108.865615
Japan,2012,37605.9743,-0.04406451,99.6835999
Kazakhstan,2012,22032.1745,5.09791485,113.952296
Kenya,2012,2830.69437,9.377767482,124.715258
Kyrgyz Republic,2012,3618.14973,2.768442365,119.865336
Cambodia,2012,2868.73752,2.934316093,108.573519
Kiribati,2012,1834.19803,-3.04586293,98.4059378
St. Kitts and Nevis,2012,22182.3807,0.816089282,106.698875
"Korea, Rep.",2012,33557.1287,2.187071044,106.301087
Kuwait,2012,82680.4059,3.255146003,108.252079
Latin America & Caribbean (excluding high income),2012,13970.07,4.111509811,
Lao PDR,2012,4841.64532,4.255126778,112.146185
Lebanon,2012,14813.1321,6.581474477,111.880157
Liberia,2012,1204.51656,6.831787034,115.899848
Libya,2012,27448.5443,6.059803922,122.518675
St. Lucia,2012,13079.7725,4.177635871,107.06274
Latin America & Caribbean,2012,14429.5871,3.898495879,
Least developed countries: UN classification,2012,2282.36431,6.441212809,
Low income,2012,1559.81124,6.831787034,
Liechtenstein,2012,,,
Sri Lanka,2012,10315.1802,7.542913732,114.766322
Lower middle income,2012,5856.61979,5.196186155,
Low & middle income,2012,8549.45514,5.010187731,
Lesotho,2012,2308.92903,6.051436621,111.392856
Late-demographic dividend,2012,13505.1374,3.316055667,
Lithuania,2012,24703.6858,3.089982771,107.347883
Luxembourg,2012,96636.4266,2.662841655,106.164346
Latvia,2012,21290.4596,2.257789244,106.727207
"Macao SAR, China",2012,134012.015,6.107389283,112.268246
St. Martin (French part),2012,,,
Morocco,2012,6702.41846,1.287122401,102.205721
Monaco,2012,,,
Moldova,2012,7363.16231,4.546334274,112.583073
Madagascar,2012,1530.93409,5.713844342,115.738202
Maldives,2012,13690.7352,10.88469566,123.385187
Middle East & North Africa,2012,18421.2684,3.731209508,
Mexico,2012,17162.9274,4.111509811,107.658983
Marshall Islands,2012,3219.70117,,
Middle income,2012,9282.67116,4.51541624,
North Macedonia,2012,11915.6899,3.316055667,107.350294
Mali,2012,1763.84025,5.323128471,108.436105
Malta,2012,30243.8413,2.375820578,105.409201
Myanmar,2012,3547.13065,1.467583227,106.562737
Middle East & North Africa (excluding high income),2012,11664.8579,6.089096416,
Montenegro,2012,13863.8907,4.14524725,107.738407
Mongolia,2012,10227.5303,14.33033483,123.946905
Northern Mariana Islands,2012,,,
Mozambique,2012,1035.52244,2.60245457,114.059666
Mauritania,2012,4262.0637,4.902427272,110.867515
Mauritius,2012,16963.5112,3.852160333,110.62591
Malawi,2012,1467.13818,21.271265,130.515558
Malaysia,2012,22985.8017,1.663571025,104.890852
North America,2012,50842.1091,1.792507748,
Namibia,2012,9341.10668,6.721997773,112.064069
New Caledonia,2012,,1.749672346,104.221169
Niger,2012,1158.66902,0.45508982,103.410865
Nigeria,2012,4982.9454,12.21778174,124.38222
Nicaragua,2012,4427.94692,7.193550533,115.857349
Netherlands,2012,47272.103,2.455547653,104.854104
Norway,2012,65354.7792,0.696864111,101.99077
Nepal,2012,2505.39181,9.459809804,119.559749
Nauru,2012,7508.30673,-0.1247505,100.175175
New Zealand,2012,32988.6098,1.059913184,105.130512
OECD members,2012,36885.0774,2.529455209,
Oman,2012,50848.4758,2.947734953,107.109077
Other small states,2012,25304.6038,4.039323561,
Pakistan,2012,4523.14231,9.682351861,122.752203
Panama,2012,18679.514,5.698199592,111.908817
Peru,2012,10767.6773,3.611212949,107.102197
Philippines,2012,6296.82761,3.026963911,107.888206
Palau,2012,15604.9722,3.614180479,108.457831
Papua New Guinea,2012,3204.70929,4.537205082,109.179529
Poland,2012,23745.6978,3.560371517,107.950711
Pre-demographic dividend,2012,3410.14916,6.441212809,
Puerto Rico,2012,32582.6224,,
"Korea, Dem. People's Rep.",2012,,,
Portugal,2012,26438.0163,2.773338541,106.52766
Paraguay,2012,10018.7236,3.67591898,112.233296
West Bank and Gaza,2012,5255.82561,2.779087683,105.736292
Pacific island small states,2012,5443.07916,2.049018835,
Post-demographic dividend,2012,40540.7893,2.485675622,
French Polynesia,2012,,,
Qatar,2012,141634.704,2.315348534,103.480072
Romania,2012,18869.569,3.334922677,109.317243
Russian Federation,2012,24303.4727,5.074743008,113.94354
Rwanda,2012,1488.74193,10.27101823,113.667554
South Asia,2012,4628.27346,9.469403359,
Saudi Arabia,2012,57364.9851,2.866268875,108.85948
Sudan,2012,3805.89575,35.55905741,160.090661
Senegal,2012,2739.419,1.418228712,104.869723
Singapore,2012,82064.9612,4.575602704,110.063514
Solomon Islands,2012,2348.47566,5.912006025,113.688814
Sierra Leone,2012,1405.57338,6.588359616,113.823785
El Salvador,2012,6541.21616,1.729734816,106.947375
San Marino,2012,54450.484,2.827332242,105.809115
Somalia,2012,,,
Serbia,2012,13933.8446,7.330385896,119.284198
Sub-Saharan Africa (excluding high income),2012,3451.45346,6.575899708,
South Sudan,2012,1519.14231,45.52589784,213.707947
Sub-Saharan Africa,2012,3453.19581,6.582129662,
Small states,2012,22104.5927,3.656620483,
Sao Tome and Principe,2012,2954.736,10.63793534,126.489217
Suriname,2012,15785.1236,5.006863194,123.605447
Slovak Republic,2012,26888.3481,3.606102635,107.666722
Slovenia,2012,29042.8203,2.59741386,104.447093
Sweden,2012,45432.432,0.888377507,103.875834
Eswatini,2012,8266.49172,8.939646828,115.593056
Sint Maarten (Dutch part),2012,32878.4409,4.015184211,108.784025
Seychelles,2012,21565.038,7.110370623,109.851612
Syrian Arab Republic,2012,,36.70229534,143.199979
Turks and Caicos Islands,2012,19374.0781,,
Chad,2012,1730.79396,7.516623647,109.698395
East Asia & Pacific (IDA & IBRD countries),2012,10501.3615,3.026963911,
Europe & Central Asia (IDA & IBRD countries),2012,18527.1511,3.334922677,
Togo,2012,1227.15616,2.577181741,106.232535
Thailand,2012,14870.9756,3.014899503,106.938521
Tajikistan,2012,2750.35506,5.83116601,118.987619
Turkmenistan,2012,12057.1822,,
Latin America & the Caribbean (IDA & IBRD countries),2012,14345.0584,4.144572841,
Timor-Leste,2012,2345.54534,11.80030967,126.893173
Middle East & North Africa (IDA & IBRD countries),2012,11741.2921,6.335285446,
Tonga,2012,5226.52566,1.147538537,107.490251
South Asia (IDA & IBRD),2012,4628.27346,9.469403359,
Sub-Saharan Africa (IDA & IBRD countries),2012,3453.19581,6.582129662,
Trinidad and Tobago,2012,30084.9191,9.260281371,114.840349
Tunisia,2012,10731.3565,4.611844322,108.001298
Turkiye,2012,20772.4989,8.891569965,115.938901
Tuvalu,2012,3177.11024,,
Tanzania,2012,2099.42969,16.00109385,130.722757
Uganda,2012,2013.88071,12.67873624,129.721569
Ukraine,2012,9705.3584,0.568727972,108.569699
Upper middle income,2012,13578.4207,3.694497079,
Uruguay,2012,18192.3297,8.097765806,116.845936
United States,2012,51784.4186,2.069337265,105.291505
Uzbekistan,2012,6061.94715,,
St. Vincent and the Grenadines,2012,11017.0289,2.598444141,105.867262
"Venezuela, RB",2012,,21.06899563,152.656154
British Virgin Islands,2012,,,
Virgin Islands (U.S.),2012,,,
Vietnam,2012,6329.55555,9.094703396,129.47112
Vanuatu,2012,2827.2945,1.347403629,102.23297
World,2012,14165.8261,3.725326661,
Samoa,2012,5478.03589,2.049018835,107.391709
Kosovo,2012,8039.20798,2.476737822,109.994859
"Yemen, Rep.",2012,3491.20461,9.885387145,131.360906
South Africa,2012,13215.7087,5.724657917,111.010116
Zambia,2012,3422.61994,6.575899708,113.428087
Zimbabwe,2012,2375.92701,3.725326661,107.320581
Aruba,2013,36830.1566,-2.37206524,102.480876
Africa Eastern and Southern,2013,3365.68432,5.750981334,
Afghanistan,2013,2015.51477,7.385771784,127.795223
Africa Western and Central,2013,4013.19652,2.439200761,
Angola,2013,7682.47565,8.777814293,136.131179
Albania,2013,10570.9637,1.937620802,107.57516
Andorra,2013,,,
Arab World,2013,16134.0593,3.238108339,
United Arab Emirates,2013,70374.2304,1.101118364,102.663561
Argentina,2013,20131.6804,,
Armenia,2013,9835.80246,5.789667785,116.795725
American Samoa,2013,,,
Antigua and Barbuda,2013,18797.6264,1.059497824,108.083497
Australia,2013,45906.44,2.449888641,107.700312
Austria,2013,47922.0491,2.000156169,107.971193
Azerbaijan,2013,17188.9455,2.415717453,111.641667
Burundi,2013,740.977585,7.937958075,139.774528
Belgium,2013,43671.1196,1.11309594,107.657181
Benin,2013,2669.68822,0.428888889,110.10151
Burkina Faso,2013,1683.10583,0.533738507,107.252702
Bangladesh,2013,3143.5855,7.530406409,127.231229
Bulgaria,2013,16647.0064,0.890093541,108.254215
Bahrain,2013,51494.4117,3.300011569,105.723766
"Bahamas, The",2013,31856.1219,0.722414785,105.995508
Bosnia and Herzegovina,2013,11016.5505,-0.09304568,105.700842
Belarus,2013,18994.1902,18.31226104,288.646812
Belize,2013,7238.34983,,
Bermuda,2013,68993.2275,,
Bolivia,2013,6624.80592,5.736400237,121.43446
Brazil,2013,15588.7261,6.204310666,119.372104
Barbados,2013,15335.6424,1.81410436,116.468355
Brunei Darussalam,2013,83788.5109,0.389205053,100.640009
Bhutan,2013,7989.68918,7.006666667,129.194415
Botswana,2013,14168.0822,5.884607071,123.497863
Central African Republic,2013,738.474892,6.98879342,114.197921
Canada,2013,44298.5787,0.938291898,105.452204
Central Europe and the Baltics,2013,23964.1501,1.438297872,
Switzerland,2013,62225.0873,-0.21732316,99.3208776
Channel Islands,2013,,,
Chile,2013,22346.9905,1.78955554,108.354117
China,2013,11872.4974,2.621050017,111.158002
Cote d'Ivoire,2013,3867.32388,2.581170373,109.024323
Cameroon,2013,3129.85864,2.05908684,107.940605
"Congo, Dem. Rep.",2013,753.485168,0.808223101,127.550013
"Congo, Rep.",2013,6069.00099,4.631616197,111.807183
Colombia,2013,12727.7649,2.018098479,108.846334
Comoros,2013,2636.47298,-4.29487332,103.623546
Cabo Verde,2013,5792.91983,1.506542857,108.741862
Costa Rica,2013,15005.9194,5.231336142,115.325904
Caribbean small states,2013,15377.3993,1.287775325,
Cuba,2013,,,
Curacao,2013,25034.4605,1.332320862,106.997595
Cayman Islands,2013,62440.008,2.160611468,104.745421
Cyprus,2013,30375.0918,-0.39935768,105.334741
Czech Republic,2013,30818.1082,1.438297872,106.781939
Germany,2013,44993.8927,1.50472098,105.692141
Djibouti,2013,4103.9412,2.706032429,111.938327
Dominica,2013,10145.9194,-0.04641165,102.455778
Denmark,2013,46726.8541,0.78907178,106.053031
Dominican Republic,2013,12482.1621,4.830950967,115.005242
Algeria,2013,13056.8026,3.25423911,117.521838
East Asia & Pacific (excluding high income),2013,10968.6799,2.927583516,
Early-demographic dividend,2013,8007.97847,4.824623143,
East Asia & Pacific,2013,14202.5576,2.582687661,
Europe & Central Asia (excluding high income),2013,19358.7807,3.69143977,
Europe & Central Asia,2013,29814.3749,1.733619743,
Ecuador,2013,11153.6852,2.721775777,112.793166
"Egypt, Arab Rep.",2013,11221.3804,9.469719811,129.05653
Euro area,2013,38986.0722,1.219993423,
Eritrea,2013,,,
Spain,2013,32434.0032,1.408581092,107.209568
Estonia,2013,27464.5187,2.78056659,112.145171
Ethiopia,2013,1283.57045,7.464021929,176.990565
European Union,2013,36090.2235,1.219993423,
Fragile and conflict affected situations,2013,4652.80976,3.433585268,
Finland,2013,41493.1416,1.478286157,107.892829
Fiji,2013,9536.32635,2.913541936,114.183244
France,2013,39523.8552,0.863715498,105.006247
Faroe Islands,2013,,,
"Micronesia, Fed. Sts.",2013,3274.77753,1.752327374,112.289969
Gabon,2013,15114.3775,0.505441059,104.474646
United Kingdom,2013,40218.7473,2.291666667,108.969854
Georgia,2013,10611.7741,-0.51205841,106.9681
Ghana,2013,5294.82003,11.66619231,134.994595
Gibraltar,2013,,,
Guinea,2013,1811.33252,11.88789561,156.44859
"Gambia, The",2013,2121.48963,5.699129896,115.480778
Guinea-Bissau,2013,1364.38361,1.207125557,108.579212
Equatorial Guinea,2013,34766.0439,2.948876946,111.841317
Greece,2013,25986.6503,-0.92126945,103.915139
Grenada,2013,11887.3579,-0.04399979,105.470953
Greenland,2013,,,
Guatemala,2013,7446.58801,4.343371313,115.018677
Guam,2013,,,
Guyana,2013,11023.2297,1.901251819,109.532367
High income,2013,43337.5201,1.471559406,
"Hong Kong SAR, China",2013,53691.8375,4.337993421,114.327551
Honduras,2013,4142.23846,5.161898986,118.107167
Heavily indebted poor countries (HIPC),2013,2173.92477,5.161898986,
Croatia,2013,22081.0978,2.216582064,108.106657
Haiti,2013,2952.30388,4.765024048,116.989655
Hungary,2013,24556.7153,1.73319985,111.707317
IBRD only,2013,11138.3486,4.005936136,
IDA & IBRD total,2013,9204.59326,4.341154898,
IDA total,2013,3164.20031,4.815071521,
IDA blend,2013,4675.85789,2.486314388,
Indonesia,2013,10067.4657,6.412513302,116.909852
IDA only,2013,2403.97804,4.956180436,
Isle of Man,2013,,,
India,2013,5057.23341,10.01787847,131.18041
Not classified,2013,,,
Ireland,2013,47830.6309,0.508714869,104.827346
"Iran, Islamic Rep.",2013,16351.7017,36.60303552,219.544215
Iraq,2013,15535.346,1.879498007,114.353428
Iceland,2013,44409.669,3.872279237,113.630473
Israel,2013,34324.3781,1.576211979,106.885422
Italy,2013,36314.6971,1.219993423,107.198618
Jamaica,2013,8442.98367,9.341500766,125.687204
Jordan,2013,9322.30245,4.824623143,114.117971
Japan,2013,39402.0251,0.335037912,100.017578
Kazakhstan,2013,24504.7661,5.846409173,120.614414
Kenya,2013,3097.63063,5.71749357,131.845845
Kyrgyz Republic,2013,4042.89305,6.613752024,127.792932
Cambodia,2013,3045.59096,2.941625095,111.767344
Kiribati,2013,1916.45013,-1.48805908,96.9415993
St. Kitts and Nevis,2013,23092.6273,1.10698554,107.880016
"Korea, Rep.",2013,34244.3121,1.301347545,107.684433
Kuwait,2013,78058.3801,2.682296841,111.155721
Latin America & Caribbean (excluding high income),2013,14436.4722,2.767896661,
Lao PDR,2013,5289.47801,6.371427178,119.291498
Lebanon,2013,14967.4477,4.821019563,117.273922
Liberia,2013,1387.42164,7.577306817,124.681935
Libya,2013,22856.2843,2.605818027,125.711289
St. Lucia,2013,13489.6961,1.46856511,108.635026
Latin America & Caribbean,2013,14914.0572,2.606252636,
Least developed countries: UN classification,2013,2397.86128,5.643038834,
Low income,2013,1629.75999,5.76277967,
Liechtenstein,2013,,,
Sri Lanka,2013,10852.064,6.908450348,122.694897
Lower middle income,2013,6072.37598,5.161898986,
Low & middle income,2013,8936.21224,4.614747585,
Lesotho,2013,2563.06835,4.865118995,116.812251
Late-demographic dividend,2013,14234.814,2.682296841,
Lithuania,2013,26721.5797,1.047479371,108.47233
Luxembourg,2013,100925.012,1.734039635,108.005278
Latvia,2013,22639.0683,-0.02945478,106.695771
"Macao SAR, China",2013,153563.911,5.500577792,118.443648
St. Martin (French part),2013,,,
Morocco,2013,6916.01318,1.880654667,104.127857
Monaco,2013,,,
Moldova,2013,8381.67181,4.597878974,117.759507
Madagascar,2013,1535.48843,5.826429445,122.481607
Maldives,2013,14774.1856,3.805630009,128.080771
Middle East & North Africa,2013,18278.6781,2.964004999,
Mexico,2013,17373.8975,3.806390697,111.756904
Marshall Islands,2013,3394.48072,,
Middle income,2013,9713.09173,3.967746218,
North Macedonia,2013,12727.3364,2.785000567,110.34
Mali,2013,1812.96622,-0.60673636,107.778184
Malta,2013,32295.8473,1.180284364,106.653329
Myanmar,2013,3782.5726,5.643038834,112.576114
Middle East & North Africa (excluding high income),2013,11525.3334,4.037629336,
Montenegro,2013,14870.1529,2.205892681,110.115001
Mongolia,2013,10549.8921,10.49065676,136.949749
Northern Mariana Islands,2013,,,
Mozambique,2013,1084.98419,4.261352509,118.92015
Mauritania,2013,4481.25184,4.129101738,115.445347
Mauritius,2013,17866.3068,3.543295739,114.545713
Malawi,2013,1572.83347,27.28333333,166.124553
